movie_id,title,tags,kmeans_cluster
11588,The I Inside,"['simon', 'cable', 'wakes', 'hospital', 'bed', 'confused', 'disoriented', 'soon', 'discovers', 'doctors', 'amnesia', 'unable', 'remember', 'last', 'two', 'years', 'life', 'cable', 'investigates', 'happened', 'slowly', 'pieces', 'together', 'enigmatic', 'past', 'thriller', 'mystery', 'sciencefiction', 'infidelity', 'amnesia', 'paranoia', 'nightmare', 'time', 'puzzle', 'murder', 'suspense', 'memory', 'hospital', 'doctor', 'fear', 'guilt', 'discovery', 'loop', 'ryanphillippe', 'sarahpolley', 'piperperabo', 'rolandsusorichter', 'theiinside']",4
43418,Beneath Hill 60,"['true', 'story', 'australias', 'catandmouse', 'underground', 'mine', 'warfare', 'one', 'misunderstood', 'misrepresented', 'mystifying', 'conflicts', 'ww', 'secret', 'struggle', 'beneath', 'western', 'front', 'combined', 'daring', 'engineering', 'technology', 'science', 'surface', 'knew', 'brave', 'claustrophobic', 'sometimes', 'barbaric', 'work', 'tunnellers', 'drama', 'history', 'war', 'brendancowell', 'harrisongilbertson', 'stevelemarquand', 'jeremysims', 'beneathhill', '60']",1
71157,Polisse,"['daily', 'grind', 'cops', 'police', 'departments', 'juvenile', 'protection', 'unit', 'taking', 'child', 'molesters', 'busting', 'underage', 'pickpockets', 'interrogating', 'abusive', 'parents', 'confronting', 'excesses', 'teen', 'sexuality', 'enjoying', 'solidarity', 'colleagues', 'laughing', 'uncontrollably', 'unthinkable', 'moments', 'knowing', 'worst', 'exists', 'living', 'cops', 'balance', 'private', 'lives', 'reality', 'confront', 'every', 'working', 'day', 'fred', 'groups', 'hypersensitive', 'wild', 'card', 'going', 'hard', 'time', 'facing', 'scrutiny', 'melissa', 'photographer', 'ministry', 'interior', 'assignment', 'document', 'unit', 'drama', 'womandirector', 'karinviard', 'joeystarr', 'marinafos', 'mawenn', 'polisse']",1
13483,Awake,"['undergoing', 'heart', 'surgery', 'man', 'experiences', 'phenomenon', 'called', 'anesthetic', 'awareness', 'leaves', 'awake', 'paralyzed', 'throughout', 'operation', 'various', 'obstacles', 'present', 'wife', 'must', 'make', 'lifealtering', 'decisions', 'wrestling', 'personal', 'drama', 'thriller', 'crime', 'mystery', 'haydenchristensen', 'jessicaalba', 'terrencehoward', 'jobyharold', 'awake']",2
333355,Star Wars: Clone Wars: Volume 1,"['saga', 'continues', 'emmywinning', 'star', 'wars', 'clone', 'wars', 'animated', 'microseries', 'directed', 'genndy', 'tartakovsky', 'captures', 'george', 'lucas', 'vision', 'dynamic', 'animated', 'style', 'visual', 'delight', 'ages', 'star', 'wars', 'clone', 'wars', 'volume', '1', 'reveals', 'epic', 'adventures', 'bridge', 'story', 'arc', 'star', 'wars', 'episode', 'ii', 'attack', 'clones', 'star', 'wars', 'episode', 'iii', 'revenge', 'sith', 'follow', 'valiant', 'jedi', 'knights', 'brave', 'soldiers', 'republics', 'clone', 'army', 'battle', 'droid', 'forces', 'separatists', 'led', 'evil', 'sith', 'lord', 'count', 'dooku', 'witness', 'battles', 'made', 'galactic', 'heroes', 'anakin', 'skywalker', 'obiwan', 'kenobi', 'along', 'way', 'get', 'first', 'look', 'new', 'menace', 'episode', 'iii', 'general', 'grevious', 'musthave', 'star', 'wars', 'collection', 'action', 'adventure', 'animation', 'fantasy', 'sciencefiction', 'war', 'spaceopera', 'clonetroopers', 'tomkane', 'coreyburton', 'matlucas', 'genndytartakovsky', 'starwarsclonewarsvolume', '1']",3
327833,Skin Trade,"['family', 'killed', 'serbian', 'gangster', 'international', 'interests', 'nyc', 'detective', 'nick', 'goes', 'se', 'asia', 'teams', 'thai', 'detective', 'get', 'revenge', 'destroy', 'syndicates', 'human', 'trafficking', 'network', 'thriller', 'action', 'drama', 'martialarts', 'bangkok', 'humantrafficking', 'muaythai', 'roguecop', 'sexslavery', 'dolphlundgren', 'tonyjaa', 'ronperlman', 'ekachaiuekrongtham', 'skintrade']",2
1547,The Lost Boys,"['mother', 'two', 'teenage', 'sons', 'move', 'seemingly', 'nice', 'quiet', 'small', 'coastal', 'california', 'town', 'yet', 'soon', 'find', 'overrun', 'bike', 'gangs', 'vampires', 'couple', 'teenage', 'friends', 'take', 'upon', 'hunt', 'vampires', 'suspect', 'mysterious', 'murders', 'restore', 'peace', 'calm', 'town', 'horror', 'comedy', 'streetgang', 'smalltown', 'vampire', 'comicbook', 'boardwalk', 'single', 'amusementpark', 'mothersonrelationship', 'jasonpatric', 'coreyhaim', 'coreyfeldman', 'joelschumacher', 'thelostboys']",4
25196,Crazy Heart,"['reporter', 'jean', 'craddock', 'interviews', 'bad', 'blake', 'alcoholic', 'seenbetterdays', 'country', 'music', 'legend', 'connect', 'hardliving', 'crooner', 'sees', 'possible', 'saving', 'grace', 'life', 'jean', 'young', 'son', 'leave', 'behind', 'existence', 'playing', 'shadow', 'tommy', 'upstart', 'kid', 'mentored', 'drama', 'music', 'romance', 'taxi', 'countrymusic', 'journalist', 'guitar', 'bar', 'musician', 'alcoholism', 'independentfilm', 'singer', 'memory', 'texan', 'alcoholic', 'drink', 'guilt', 'biscuit', 'jeffbridges', 'maggiegyllenhaal', 'colinfarrell', 'scottcooper', 'crazyheart']",1
16323,The Rose,"['midler', 'rockandroll', 'singer', 'mary', 'rose', 'foster', 'known', 'rose', 'legions', 'fans', 'whose', 'romantic', 'relationships', 'mental', 'health', 'continuously', 'imperiled', 'demands', 'life', 'road', 'drama', 'music', 'romance', 'drug', 'rockband', 'roses', 'bettemidler', 'alanbates', 'fredericforrest', 'markrydell', 'therose']",1
175528,Baggage Claim,"['pledging', 'keep', 'oldest', 'woman', 'entire', 'family', 'never', 'wed', 'montana', 'embarks', 'thirtyday', 'thirtythousandmile', 'expedition', 'charm', 'potential', 'suitor', 'becoming', 'fianc', 'comedy', 'paulapatton', 'adambrody', 'djimonhounsou', 'davidetalbert', 'baggageclaim']",0
8069,Barbarella,"['far', 'future', 'highly', 'sexual', 'woman', 'tasked', 'finding', 'stopping', 'evil', 'duranddurand', 'along', 'way', 'encounters', 'various', 'unusual', 'people', 'sciencefiction', 'sexualfantasy', 'alienplanet', 'distantfuture', 'cultclassic', 'femalemercenary', 'janefonda', 'johnphilliplaw', 'anitapallenberg', 'rogervadim', 'barbarella']",3
71805,Shipwrecked,"['young', 'norwegian', 'boy', '1850s', 'england', 'goes', 'work', 'cabin', 'boy', 'discovers', 'shipmates', 'actually', 'pirates', 'adventure', 'family', 'island', 'ship', 'pirate', 'sailor', 'cabinboy', '19thcentury', 'stiansmestad', 'gabrielbyrne', 'louisamilwoodhaigh', 'nilsgaup', 'shipwrecked']",3
9451,Election,"['high', 'school', 'teachers', 'personal', 'life', 'becomes', 'complicated', 'works', 'students', 'school', 'elections', 'comedy', 'jealousy', 'infidelity', 'vandalism', 'museum', 'motel', 'graduation', 'scandal', 'ambition', 'politics', 'highschool', 'bias', 'satire', 'party', 'crush', 'independentfilm', 'teacher', 'morality', 'trust', 'election', 'overachiever', 'matthewbroderick', 'reesewitherspoon', 'chrisklein', 'alexanderpayne', 'election']",0
16727,The Namesake,"['americanborn', 'gogol', 'son', 'indian', 'immigrants', 'wants', 'fit', 'among', 'fellow', 'new', 'yorkers', 'despite', 'familys', 'unwillingness', 'let', 'go', 'traditional', 'ways', 'drama', 'indianlead', 'independentfilm', 'womandirector', 'kalpenn', 'tabu', 'irrfankhan', 'miranair', 'thenamesake']",1
272693,The DUFF,"['biancas', 'universe', 'turns', 'upside', 'learns', 'high', 'school', 'refers', 'duff', 'designated', 'ugly', 'fat', 'friend', 'hoping', 'erase', 'label', 'enlists', 'help', 'charming', 'jock', 'favorite', 'teacher', 'together', 'theyll', 'face', 'schools', 'mean', 'girl', 'remind', 'everyone', 'someones', 'duff', 'thats', 'totally', 'fine', 'romance', 'comedy', 'highschool', 'teenager', 'popularity', 'highschoolstudent', 'teencomedy', 'duringcreditsstinger', 'girlnextdoor', 'basedonyoungadultnovel', 'maewhitman', 'robbieamell', 'bellathorne', 'arisandel', 'theduff']",0
10696,Glitter,"['similar', 'mariahs', 'life', 'story', 'mariah', 'plays', 'role', 'young', 'singer', 'eager', 'become', 'big', 'star', 'dates', 'dj', 'helps', 'get', 'music', 'business', 'drama', 'romance', 'talent', 'careerwoman', 'talentshow', 'moviestar', 'mariahcarey', 'maxbeesley', 'terrencehoward', 'vondiecurtishall', 'glitter']",1
150202,The Haunting in Connecticut 2: Ghosts of Georgia,"['sequel', '2009', 'mezzomezzo', 'supernatural', 'horror', 'purporting', 'based', 'true', 'story', 'cancerafflicted', 'teen', 'starts', 'seeing', 'things', 'new', 'victorian', 'house', 'family', 'moved', 'horror', 'drama', 'thriller', 'newhome', 'ghost', '1990s', 'chadmichaelmurray', 'kateesackhoff', 'abigailspencer', 'tomelkins', 'thehauntinginconnecticut', '2ghostsofgeorgia']",4
19644,Silmido,"['31', 'january', '1968', '31', 'north', 'korean', 'commandos', 'infiltrated', 'south', 'korea', 'failed', 'mission', 'assassinate', 'president', 'park', 'chunghee', 'revenge', 'south', 'korean', 'military', 'assembled', 'team', '31', 'criminals', 'island', 'silmido', 'kill', 'kim', 'ilsung', 'suicide', 'mission', 'redeem', 'honor', 'cancelled', 'leaving', 'frustrated', 'loosely', 'based', 'military', 'uprising', '1970s', 'action', 'drama', 'history', 'prison', 'island', 'korea', 'solkyunggu', 'heojunho', 'ahnsungki', 'kangwoosuk', 'silmido']",2
29963,Bright Star,"['1818', 'highspirited', 'young', 'fanny', 'brawne', 'finds', 'increasingly', 'intrigued', 'handsome', 'aloof', 'poet', 'john', 'keats', 'lives', 'next', 'door', 'family', 'friends', 'dilkes', 'reading', 'book', 'poetry', 'finds', 'even', 'drawn', 'taciturn', 'keats', 'although', 'agrees', 'teach', 'poetry', 'keats', 'cannot', 'act', 'reciprocated', 'feelings', 'fanny', 'since', 'struggling', 'poet', 'money', 'support', 'wife', 'drama', 'romance', 'poet', 'independentfilm', 'duringcreditsstinger', 'womandirector', 'abbiecornish', 'benwhishaw', 'paulschneider', 'janecampion', 'brightstar']",0
26022,My Name Is Khan,"['rizwan', 'khan', 'muslim', 'borivali', 'section', 'mumbai', 'aspergers', 'syndrome', 'marries', 'hindu', 'single', 'mother', 'mandira', 'san', 'francisco', '911', 'rizwan', 'detained', 'authorities', 'lax', 'treat', 'terrorist', 'condition', 'race', 'drama', 'romance', 'bollywood', 'shahrukhkhan', 'kajol', 'jimmyshergill', 'karanjohar', 'mynameiskhan']",0
152747,All Is Lost,"['deep', 'solo', 'voyage', 'indian', 'ocean', 'unnamed', 'man', 'redford', 'wakes', 'find', '39foot', 'yacht', 'taking', 'water', 'collision', 'shipping', 'container', 'left', 'floating', 'high', 'seas', 'navigation', 'equipment', 'radio', 'disabled', 'man', 'sails', 'unknowingly', 'path', 'violent', 'storm', 'despite', 'success', 'patching', 'breached', 'hull', 'mariners', 'intuition', 'strength', 'belies', 'age', 'man', 'barely', 'survives', 'tempest', 'using', 'sextant', 'nautical', 'maps', 'chart', 'progress', 'forced', 'rely', 'ocean', 'currents', 'carry', 'shipping', 'lane', 'hopes', 'hailing', 'passing', 'vessel', 'sun', 'unrelenting', 'sharks', 'circling', 'meager', 'supplies', 'dwindling', 'everresourceful', 'sailor', 'soon', 'finds', 'staring', 'mortality', 'face', 'action', 'adventure', 'drama', 'yacht', 'sailor', 'stormatsea', 'unconsciousness', 'liferaft', 'container', 'emergency', 'distress', 'verylittledialogue', 'robertredford', 'jcchandor', 'allislost']",1
62676,Limbo,"['unconventional', 'narrative', 'interactions', 'amongst', 'group', 'people', 'small', 'town', 'alaska', 'guards', 'secret', 'adventure', 'drama', 'thriller', 'maryelizabethmastrantonio', 'davidstrathairn', 'vanessamartinez', 'johnsayles', 'limbo']",4
20360,Namastey London,"['indianborn', 'manmohan', 'malhotra', 'decided', 'relocate', 'london', 'england', 'established', 'returned', 'india', 'got', 'married', 'bebo', 'period', '4', 'years', 'got', 'visa', 'could', 'live', 'shortly', 'thereafter', 'gave', 'birth', 'jasmeet', 'manmohan', 'always', 'embarrassed', 'bebo', 'overly', 'healthy', 'quite', 'sophisticated', 'result', 'always', 'left', 'home', 'socialized', 'bebo', 'want', 'jasmeet', 'end', 'like', 'got', 'admitted', 'english', 'medium', 'school', 'encouraged', 'mingle', 'caucasian', 'friends', 'result', 'jasmeet', 'transformed', 'jazz', 'stunningly', 'beautiful', 'young', 'woman', 'british', 'looks', 'talk', 'habits', 'heart', 'manmohans', 'plans', 'get', 'married', 'indian', 'boy', 'vain', 'friend', 'parvez', 'khan', 'similar', 'situation', 'son', 'imran', 'openly', 'romancing', 'caucasian', 'blonde', 'susan', 'manmohan', 'decides', 'take', 'family', 'tour', 'india', 'drama', 'foreign', 'romance', 'akshaykumar', 'katrinakaif', 'rishikapoor', 'vipulamrutlalshah', 'namasteylondon']",0
1116,The Wind That Shakes the Barley,"['set', '1920s', 'irish', 'revolution', 'british', 'irish', 'medical', 'student', 'start', 'new', 'job', 'london', 'witnesses', 'mercenary', 'atrocities', 'british', 'decides', 'join', 'brother', 'ira', 'fight', 'irish', 'independence', 'drama', 'history', 'war', 'londonengland', 'brotherbrotherrelationship', 'england', 'civilwar', 'resistance', 'guerrilla', 'irland', 'underground', 'opression', 'traitor', 'mercenary', 'independence', 'britisharmy', 'dublin', 'irishcivilwar', 'peace', 'weapon', 'irishrepublicanarmy', 'ruralireland', 'colonialism', 'cillianmurphy', 'pdraicdelaney', 'liamcunningham', 'kenloach', 'thewindthatshakesthebarley']",1
185008,Yeh Jawaani Hai Deewani,"['yeh', 'jawaani', 'hai', 'deewani', 'features', 'two', 'polar', 'opposite', 'characters', 'one', 'point', 'classmates', 'modern', 'school', 'first', 'naina', 'talwar', 'deepika', 'padukone', 'studious', 'bespectacled', 'young', 'girl', 'second', 'bunny', 'ranbir', 'kapoor', 'carefree', 'young', 'travelshow', 'host', 'intent', 'breaking', 'pattern', 'getting', 'education', 'career', 'wife', 'children', 'retirement', 'eventually', 'death', 'romance', 'ranbirkapoor', 'deepikapadukone', 'kalkikoechlin', 'ayanmukherjee', 'yehjawaanihaideewani']",0
11620,Quo Vadis,"['set', 'back', 'drop', 'rome', 'crisis', 'general', 'marcus', 'vinicius', 'returns', 'city', 'battle', 'fields', 'falls', 'love', 'christian', 'woman', 'lygia', 'caught', 'grip', 'insanity', 'neros', 'atrocities', 'become', 'extreme', 'burns', 'rome', 'laying', 'blame', 'christians', 'vinicius', 'races', 'save', 'lygia', 'wrath', 'nero', 'empire', 'rome', 'collapses', 'around', 'drama', 'history', 'romance', 'ancientrome', 'epic', 'kaisernero', 'roberttaylor', 'deborahkerr', 'leogenn', 'mervynleroy', 'quovadis']",0
14353,Repo! The Genetic Opera,"['worldwide', 'epidemic', 'encourages', 'biotech', 'company', 'launch', 'organfinancing', 'program', 'similar', 'nature', 'standard', 'car', 'loan', 'repossession', 'clause', 'killer', 'however', 'horror', 'comedy', 'music', 'sciencefiction', 'dystopia', 'alexapenavega', 'paulsorvino', 'anthonystewarthead', 'darrenlynnbousman', 'repothegeneticopera']",4
11818,Valley of the Wolves: Iraq,"['movie', 'opens', 'fictionalized', 'depiction', 'reallife', 'incident', 'arrest', 'july', '4', '2003', '11', 'turkish', 'special', 'forces', 'soldiers', '13', 'civilians', 'us', 'forces', '173rd', 'airborne', 'commanded', 'colonel', 'william', 'c', 'mayville', 'northern', 'iraqi', 'kurdish', 'town', 'sulaymaniyah', 'turkish', 'soldiers', 'suppose', 'ordinary', 'visit', 'nato', 'allies', 'time', 'different', 'adventure', 'drama', 'action', 'intelligence', 'turk', 'soldier', 'gangster', 'iraqwar', 'muhammednecatiamaz', 'billyzane', 'ghassanmassoud', 'serdarakar', 'valleyofthewolvesiraq']",1
680,Pulp Fiction,"['burgerloving', 'hit', 'man', 'philosophical', 'partner', 'drugaddled', 'gangsters', 'moll', 'washedup', 'boxer', 'converge', 'sprawling', 'comedic', 'crime', 'caper', 'adventures', 'unfurl', 'three', 'stories', 'ingeniously', 'trip', 'back', 'forth', 'time', 'thriller', 'crime', 'transporter', 'brothel', 'drugdealer', 'boxer', 'massage', 'stolenmoney', 'crimeboss', 'dancecontest', 'junkyard', 'kamikaze', 'ambiguousending', 'briefcase', 'redemption', 'heirloom', 'pulpfiction', 'referencetoalgreen', 'theft', 'brutality', 'johntravolta', 'samuelljackson', 'umathurman', 'quentintarantino', 'pulpfiction']",2
11176,The Muppet Movie,"['kermit', 'frog', 'persuaded', 'agent', 'dom', 'deluise', 'pursue', 'career', 'hollywood', 'along', 'way', 'kermit', 'picks', 'fozzie', 'bear', 'miss', 'piggy', 'gonzo', 'motley', 'crew', 'muppets', 'similar', 'aspirations', 'meanwhile', 'kermit', 'must', 'elude', 'grasp', 'frogleg', 'restaurant', 'magnate', 'adventure', 'comedy', 'family', 'chicken', 'musical', 'frog', 'puppet', 'fame', 'hollywood', 'gonzo', 'muppet', 'kermit', 'fozziebear', 'kermitthefrog', 'floyd', 'drteeth', 'misspiggy', 'studebaker', 'moviestar', 'aftercreditsstinger', 'jimhenson', 'frankoz', 'jerrynelson', 'jamesfrawley', 'themuppetmovie']",3
242582,Nightcrawler,"['lou', 'bloom', 'desperate', 'work', 'muscles', 'world', 'la', 'crime', 'journalism', 'blurs', 'line', 'observer', 'participant', 'become', 'star', 'story', 'aiding', 'effort', 'nina', 'tvnews', 'veteran', 'crime', 'drama', 'thriller', 'journalism', 'underground', 'tvstation', 'sociopath', 'homeinvasion', 'carchase', 'tvnews', 'employeremployeerelationship', 'ethics', 'stringer', 'jakegyllenhaal', 'renerusso', 'rizahmed', 'dangilroy', 'nightcrawler']",2
11217,Club Dread,"['serial', 'killer', 'interrupts', 'fun', 'swanky', 'coconut', 'petes', 'coconut', 'beach', 'resort', 'hedonistic', 'island', 'paradise', 'swingers', 'clubs', 'staff', 'stop', 'violence', 'least', 'hide', 'comedy', 'horror', 'island', 'machete', 'beautifulwoman', 'serialkiller', 'murderhunt', 'kevinheffernan', 'jaychandrasekhar', 'paulsoter', 'jaychandrasekhar', 'clubdread']",4
15121,The Sound of Music,"['film', 'adaptation', 'classic', 'rodgers', 'hammerstein', 'musical', 'based', 'nun', 'becomes', 'governess', 'austrian', 'family', 'drama', 'family', 'music', 'romance', 'resistance', 'austria', 'worldwarii', 'musical', 'musiccompetition', 'salzburg', 'basedonplay', 'classic', 'alps', 'governess', 'convent', 'musiccontest', 'novice', 'puppetshow', 'nuninlove', 'nazioccupation', '1930s', 'julieandrews', 'christopherplummer', 'eleanorparker', 'robertwise', 'thesoundofmusic']",1
2619,Splash,"['successful', 'businessman', 'falls', 'love', 'girl', 'dreams', 'theres', 'one', 'big', 'complication', 'though', 'hes', 'fallen', 'hook', 'line', 'sinker', 'mermaid', 'comedy', 'fantasy', 'romance', 'bachelor', 'mermaid', 'tomhanks', 'darylhannah', 'eugenelevy', 'ronhoward', 'splash']",0
773,Little Miss Sunshine,"['family', 'loaded', 'quirky', 'colorful', 'characters', 'piles', 'old', 'van', 'road', 'trips', 'california', 'little', 'olive', 'compete', 'beauty', 'pageant', 'comedy', 'drama', 'california', 'brothersisterrelationship', 'wifehusbandrelationship', 'familysdailylife', 'oscaraward', 'highway', 'professorforliterature', 'beautycontest', 'beautyqueencontest', 'roadtrip', 'familyrelationships', 'familyholiday', 'roadmovie', 'womandirector', 'beautypageant', 'gregkinnear', 'tonicollette', 'stevecarell', 'jonathandayton', 'littlemisssunshine']",0
235,Stand by Me,"['death', 'friend', 'writer', 'recounts', 'boyhood', 'journey', 'find', 'body', 'missing', 'boy', 'crime', 'drama', 'basedonnovel', 'friendship', 'comingofage', 'railroadtrack', 'storywithinthestory', 'flippingcoin', 'campfirestory', 'referencetosuperman', 'normandybeach', 'child', '1950s', 'boys', 'wilwheaton', 'riverphoenix', 'coreyfeldman', 'robreiner', 'standbyme']",1
170,28 Days Later,"['twentyeight', 'days', 'killer', 'virus', 'accidentally', 'unleashed', 'british', 'research', 'facility', 'small', 'group', 'london', 'survivors', 'caught', 'desperate', 'struggle', 'protect', 'infected', 'carried', 'animals', 'humans', 'virus', 'turns', 'infects', 'homicidal', 'maniacs', 'absolutely', 'impossible', 'contain', 'horror', 'thriller', 'sciencefiction', 'londonengland', 'manchestercity', 'submachinegun', 'gasstation', 'survivor', 'daughter', 'zombie', 'virus', 'cillianmurphy', 'naomieharris', 'noahhuntley', 'dannyboyle', '28dayslater']",4
14114,You Got Served,"['mr', 'rads', 'warehouse', 'best', 'hiphop', 'crews', 'los', 'angeles', 'compete', 'money', 'respect', 'suburban', 'crew', 'crashes', 'party', 'stealing', 'dancers', 'moves', 'two', 'warring', 'friends', 'pull', 'together', 'represent', 'street', 'starring', 'hiphop', 'sensations', 'marques', 'houston', 'omari', 'grandberry', 'lil', 'kim', 'comedian', 'steve', 'harvey', 'drama', 'hiphop', 'danceperformance', 'dance', 'breakdance', 'musical', 'marqueshouston', 'omarion', 'jboog', 'chrisstokes', 'yougotserved']",1
10734,Escape from Alcatraz,"['escape', 'alcatraz', 'tells', 'story', 'three', 'men', 'ever', 'escape', 'infamous', 'maximum', 'security', 'prison', 'alcatraz', '29', 'years', 'seemingly', 'impenetrable', 'federal', 'penitentiary', 'housed', 'al', 'capone', 'birdman', 'robert', 'stroud', 'broken', 'three', 'men', 'never', 'heard', 'crime', 'drama', 'prison', 'basedonnovel', 'island', 'mouse', 'alcatraz', 'biography', 'prisonwarden', 'escapeeconvict', 'pubichair', 'escapefromprison', 'dummy', 'inmate', 'nudefight', '1960s', 'clinteastwood', 'patrickmcgoohan', 'robertsblossom', 'donsiegel', 'escapefromalcatraz']",2
37964,Brown Sugar,"['sidney', 'writer', 'whos', 'left', 'la', 'times', 'music', 'review', 'gig', 'edit', 'new', 'york', 'hiphop', 'magazine', 'xxl', 'dre', 'executive', 'hiphop', 'record', 'company', 'based', 'new', 'york', 'theyve', 'known', 'since', 'met', 'children', 'discovered', 'hiphop', 'first', 'time', 'theyre', 'back', 'together', 'perfect', 'except', 'dres', 'marry', 'lawyer', 'reese', 'sidney', 'claims', 'interested', 'dre', 'romantically', 'meanwhile', 'dre', 'growing', 'increasingly', 'restless', 'companys', 'focus', 'profit', 'artistry', 'leads', 'signing', 'gimmicky', 'duo', 'ren', 'ten', 'ignoring', 'talented', 'chris', 'comedy', 'romance', 'sanaalathan', 'tayediggs', 'yasiinbey', 'rickfamuyiwa', 'brownsugar']",0
28121,A Thin Line Between Love and Hate,"['nightclub', 'manager', 'darnell', 'wright', 'perpetual', 'playboy', 'almost', 'devoted', 'job', 'pursuit', 'beautiful', 'women', 'sets', 'sights', 'ultraclassy', 'brandi', 'web', 'launches', 'allout', 'assault', 'win', 'heart', 'ultimately', 'charm', 'lust', 'passion', 'prevail', 'darnell', 'learns', 'hard', 'way', 'play', 'pay', 'brandi', 'much', 'harder', 'get', 'rid', 'getespecially', 'realizes', 'rival', 'vying', 'darnells', 'affection', 'finally', 'decides', 'call', 'quits', 'brandi', 'becomes', 'obsessed', 'femme', 'fatale', 'stalking', 'new', 'love', 'life', 'comedy', 'thriller', 'crime', 'romance', 'revenge', 'africanamerican', 'dating', 'lynnwhitfield', 'martinlawrence', 'reginaking', 'martinlawrence', 'athinlinebetweenloveandhate']",0
40807,50/50,"['inspired', 'true', 'story', 'comedy', 'centered', '27yearold', 'guy', 'learns', 'cancer', 'diagnosis', 'subsequent', 'struggle', 'beat', 'disease', 'comedy', 'drama', 'painter', 'fathersonrelationship', 'therapist', 'cancer', 'psychologist', 'bestfriend', 'doctor', 'patient', 'vomiting', 'driverslicense', 'chemotherapy', 'therapistpatientrelationship', 'josephgordonlevitt', 'sethrogen', 'annakendrick', 'jonathanlevine', '5050']",1
10885,Shutter,"['newly', 'married', 'couple', 'discovers', 'disturbing', 'ghostly', 'images', 'photographs', 'develop', 'tragic', 'accident', 'fearing', 'manifestations', 'may', 'connected', 'investigate', 'learn', 'mysteries', 'better', 'left', 'unsolved', 'horror', 'mystery', 'thriller', 'japan', 'suicide', 'photographer', 'honeymoon', 'nightmare', 'ghostbuster', 'ghostworld', 'photography', 'remake', 'revenge', 'roadaccident', 'wedding', 'caraccident', 'spirit', 'death', 'ghost', 'hitbyacar', 'fashionmodel', 'shadow', 'magazineeditor', 'joshuajackson', 'rachaeltaylor', 'megumiokina', 'masayukiochiai', 'shutter']",4
225565,That Awkward Moment,"['best', 'pals', 'jason', 'daniel', 'indulge', 'casual', 'flings', 'revel', 'carefree', 'unattached', 'lives', 'learning', 'marriage', 'friend', 'mikey', 'gladly', 'welcome', 'back', 'circle', 'three', 'young', 'men', 'make', 'pact', 'fun', 'avoid', 'commitment', 'however', 'three', 'find', 'involved', 'serious', 'relationships', 'must', 'keep', 'romances', 'secret', 'one', 'another', 'comedy', 'romance', 'malefriendship', 'friendship', 'dating', 'relationship', 'duringcreditsstinger', 'youngadult', 'zacefron', 'milesteller', 'michaelbjordan', 'tomgormican', 'thatawkwardmoment']",0
16471,Modern Problems,"['jealous', 'harried', 'air', 'traffic', 'controller', 'max', 'fielder', 'recently', 'dumped', 'girlfriend', 'comes', 'contact', 'nuclear', 'waste', 'granted', 'power', 'telekinesis', 'uses', 'win', 'back', 'gain', 'little', 'revenge', 'comedy', 'chevychase', 'pattidarbanville', 'dabneycoleman', 'kenshapiro', 'modernproblems']",0
385736,Kicks,"['hardearned', 'kicks', 'get', 'snatched', 'local', 'hood', 'fifteenyear', 'old', 'brandon', 'two', 'best', 'friends', 'go', 'illadvised', 'mission', 'across', 'bay', 'area', 'retrieve', 'stolen', 'sneakers', 'adventure', 'blowjob', 'cigarettesmoking', 'illegaldrugs', 'smokingweed', 'shoes', 'mahershalaali', 'kofisiriboe', 'christophermeyer', 'justintipping', 'kicks']",3
11971,Much Ado About Nothing,"['shakespearean', 'farce', 'hero', 'groomtobe', 'claudio', 'team', 'claudios', 'commanding', 'officer', 'pedro', 'week', 'wedding', 'hatch', 'matchmaking', 'scheme', 'targets', 'sharpwitted', 'duo', 'benedick', 'beatrice', 'tough', 'task', 'indeed', 'considering', 'corresponding', 'distaste', 'love', 'meanwhile', 'meddling', 'john', 'plots', 'ruin', 'wedding', 'drama', 'comedy', 'romance', 'shakespeare', 'bachelor', 'newlove', 'rageandhate', 'lover', 'wedding', 'intrigue', 'kennethbranagh', 'richardbriers', 'michaelkeaton', 'kennethbranagh', 'muchadoaboutnothing']",0
668,On Her Majesty's Secret Service,"['james', 'bond', 'tracks', 'archnemesis', 'ernst', 'blofeld', 'mountaintop', 'retreat', 'hes', 'training', 'army', 'beautiful', 'lethal', 'women', 'along', 'way', 'bond', 'falls', 'italian', 'contessa', 'tracy', 'draco', 'marries', 'order', 'get', 'closer', 'blofeld', 'meanwhile', 'locates', 'blofeld', 'alps', 'embarks', 'classic', 'ski', 'chase', 'adventure', 'action', 'thriller', 'londonengland', 'suicide', 'england', 'switzerland', 'secretidentity', 'newidentity', 'honeymoon', 'secretmission', 'secretorganization', 'secretlab', 'villain', 'kilt', 'familyhistory', 'titleofnobility', 'snowstorm', 'daughter', 'espionage', 'killer', 'britishsecretservice', 'skiing', 'alps', 'aftercreditsstinger', 'georgelazenby', 'dianarigg', 'tellysavalas', 'peterrhunt', 'onhermajestyssecretservice']",2
